Interaction_ID,User_ID,Category_Type,Category_Value,Strength,Timestamp
4453,67,Planet_Type,Dwarf Planet,5,2025-11-18 20:47:38.810060
4454,49,Star_Type,B,1,2025-10-30 23:05:05.655508
4455,38,Planet_Type,Gas Giant,2,2025-11-18 15:31:36.395929
4456,67,Moon_Parent,Saturn,1,2025-11-17 06:52:57.445424
4457,35,Star_Type,B,4,2025-10-14 03:34:45.596067
4458,68,Star_Type,F,2,2025-11-22 03:39:59.221605
4459,78,Star_Type,K,4,2025-11-24 17:18:03.539075
4460,28,Star_Type,B,4,2025-11-16 10:26:31.705143
4461,38,Planet_Type,Ice Giant,4,2025-11-20 12:13:21.166326
4462,15,Planet_Type,Ice Giant,4,2025-10-31 15:26:52.988069
4463,17,Moon_Parent,Jupiter,5,2025-11-13 21:45:37.639820
4464,88,Star_Type,A,2,2025-11-21 10:52:02.837081
4465,100,Star_Type,G,1,2025-10-11 22:37:20.136817
4466,67,Planet_Type,Gas Giant,2,2025-11-13 18:29:49.378546
4467,34,Planet_Type,Dwarf Planet,3,2025-11-19 00:45:38.875112
4468,8,Star_Type,O,4,2025-10-21 14:13:00.345997
4469,77,Planet_Type,Ice Giant,4,2025-11-17 21:30:31.187157
4470,8,Planet_Type,Terrestrial,5,2025-10-28 13:57:59.300388
4471,44,Star_Type,B,4,2025-11-11 08:04:39.214150
4472,81,Star_Type,G,5,2025-11-24 14:17:16.347845
4473,58,Planet_Type,Ice Giant,5,2025-11-22 18:30:43.658721
4474,29,Planet_Type,Dwarf Planet,3,2025-11-21 17:49:53.871167
4475,55,Planet_Type,Ice Giant,3,2025-11-25 16:18:14.239194
4476,46,Moon_Parent,Uranus,4,2025-11-15 12:46:17.559196
4477,92,Planet_Type,Gas Giant,3,2025-11-23 09:03:08.298720
4478,60,Planet_Type,Terrestrial,3,2025-11-17 14:41:38.351427
4479,50,Planet_Type,Terrestrial,3,2025-11-25 15:46:56.060943
4480,51,Planet_Type,Terrestrial,5,2025-11-17 03:40:21.865277
4481,12,Star_Type,F,5,2025-10-17 20:41:11.336380
4482,3,Planet_Type,Terrestrial,3,2025-11-23 05:36:13.218888
4483,8,Planet_Type,Dwarf Planet,4,2025-11-02 20:21:18.788670
4484,45,Moon_Parent,Pluto,5,2025-11-05 15:54:22.231689
4485,5,Moon_Parent,Neptune,3,2025-11-18 14:41:15.241073
4486,44,Star_Type,O,4,2025-11-15 16:46:00.015176
4487,89,Planet_Type,Gas Giant,3,2025-11-16 08:05:14.285484
4488,46,Star_Type,K,4,2025-11-15 16:32:18.259889
4489,14,Planet_Type,Terrestrial,2,2025-11-17 19:55:48.755298
4490,40,Star_Type,A,4,2025-11-23 07:34:50.110683
4491,23,Star_Type,M,4,2025-11-19 04:51:04.410057
4492,31,Planet_Type,Dwarf Planet,5,2025-11-18 02:08:51.667357
4493,12,Planet_Type,Gas Giant,2,2025-11-18 23:57:56.534538
4494,35,Moon_Parent,Pluto,5,2025-11-07 22:54:25.427068
4495,71,Star_Type,F,4,2025-11-22 06:11:37.256718
4496,62,Star_Type,B,4,2025-10-29 21:55:31.921707
4497,94,Star_Type,B,4,2025-11-09 12:27:18.035820
4498,45,Moon_Parent,Jupiter,3,2025-11-16 23:25:14.798834
4499,78,Planet_Type,Dwarf Planet,4,2025-11-14 02:45:32.619196
4500,57,Moon_Parent,Uranus,3,2025-11-08 07:39:18.637363
4501,44,Planet_Type,Terrestrial,3,2025-11-25 21:10:52.144841
4502,68,Planet_Type,Ice Giant,5,2025-11-23 15:11:15.405415
4503,77,Planet_Type,Ice Giant,5,2025-11-22 22:14:18.786796
4504,5,Planet_Type,Dwarf Planet,5,2025-11-11 18:47:44.446471
4505,36,Moon_Parent,Uranus,3,2025-11-13 13:24:32.139382
4506,92,Star_Type,A,2,2025-11-25 15:54:24.079318
4507,91,Star_Type,M,4,2025-10-12 10:19:20.139820
4508,70,Star_Type,F,3,2025-11-05 00:17:06.793684
4509,51,Planet_Type,Dwarf Planet,5,2025-11-11 14:17:52.368607
4510,24,Planet_Type,Gas Giant,3,2025-11-24 15:47:00.546347
4511,45,Moon_Parent,Jupiter,4,2025-10-18 22:40:10.676651
4512,51,Star_Type,B,1,2025-10-26 11:34:04.979915
4513,17,Star_Type,M,2,2025-10-29 23:05:15.552118
4514,33,Star_Type,K,2,2025-11-05 05:04:54.177945
4515,83,Planet_Type,Dwarf Planet,4,2025-11-22 20:40:59.060353
4516,95,Moon_Parent,Saturn,3,2025-10-23 01:26:01.438225
4517,21,Planet_Type,Dwarf Planet,5,2025-11-23 01:12:28.336274
4518,24,Star_Type,G,3,2025-11-07 11:23:26.955802
4519,72,Star_Type,O,1,2025-11-25 06:28:19.825842
4520,48,Star_Type,M,4,2025-11-12 20:25:10.575754
4521,54,Planet_Type,Ice Giant,2,2025-11-07 19:25:41.963508
4522,34,Star_Type,F,4,2025-11-25 01:07:26.950486
4523,39,Planet_Type,Dwarf Planet,4,2025-11-02 07:03:23.042120
4524,48,Star_Type,K,3,2025-11-14 20:58:57.122250
4525,86,Moon_Parent,Jupiter,1,2025-10-31 09:24:47.381653
4526,30,Star_Type,O,4,2025-11-06 04:42:51.931488
4527,71,Star_Type,F,3,2025-10-31 17:50:57.172478
4528,11,Planet_Type,Dwarf Planet,4,2025-11-21 13:35:07.532130
4529,54,Planet_Type,Gas Giant,5,2025-10-30 23:59:59.461564
4530,43,Planet_Type,Terrestrial,3,2025-11-16 14:31:04.615199
4531,12,Planet_Type,Terrestrial,5,2025-11-14 00:03:40.125167
4532,98,Moon_Parent,Pluto,3,2025-11-11 15:25:48.189304
4533,34,Star_Type,K,5,2025-10-23 16:10:37.016125
4534,82,Moon_Parent,Uranus,5,2025-10-22 08:19:14.180141
4535,40,Planet_Type,Ice Giant,2,2025-11-06 02:46:16.743018
4536,48,Moon_Parent,Saturn,5,2025-11-14 14:17:12.169770
4537,52,Planet_Type,Dwarf Planet,5,2025-11-02 10:55:43.767171
4538,100,Star_Type,K,4,2025-11-15 18:43:16.693238
4539,53,Star_Type,G,1,2025-11-13 00:33:23.028013
4540,45,Star_Type,G,2,2025-11-24 07:22:38.268673
4541,60,Planet_Type,Gas Giant,1,2025-11-14 11:30:58.129155
4542,19,Planet_Type,Dwarf Planet,1,2025-11-11 10:45:45.620696
4543,18,Star_Type,B,2,2025-11-18 12:22:45.533224
4544,56,Planet_Type,Ice Giant,5,2025-11-13 06:44:42.138405
4545,58,Star_Type,F,2,2025-11-16 15:41:43.884142
4546,57,Star_Type,G,4,2025-10-24 02:30:19.084684
4547,93,Planet_Type,Terrestrial,1,2025-11-10 16:35:05.690968
4548,7,Planet_Type,Terrestrial,4,2025-11-18 04:01:09.985009
4549,58,Star_Type,G,3,2025-11-17 15:25:00.755043
4550,13,Planet_Type,Ice Giant,3,2025-11-25 10:44:45.564626
4551,10,Planet_Type,Ice Giant,4,2025-11-17 04:42:46.474819
4552,93,Star_Type,F,2,2025-11-20 10:48:52.810269
4553,65,Planet_Type,Ice Giant,2,2025-11-26 08:13:13.122701
4554,54,Moon_Parent,Jupiter,4,2025-11-24 13:16:46.863000
4555,89,Moon_Parent,Uranus,3,2025-11-21 03:01:51.294503
4556,12,Planet_Type,Dwarf Planet,4,2025-11-10 09:27:28.022811
4557,15,Star_Type,F,1,2025-11-20 04:36:22.894093
4558,1,Moon_Parent,Earth,3,2025-11-14 11:23:48.921603
4559,54,Moon_Parent,Pluto,5,2025-11-23 07:31:25.332592
4560,25,Planet_Type,Ice Giant,4,2025-11-21 17:19:35.658322
4561,100,Planet_Type,Ice Giant,5,2025-11-18 21:08:06.775263
4562,28,Star_Type,F,2,2025-11-15 16:40:22.783105
4563,46,Star_Type,M,3,2025-11-12 07:17:50.855997
4564,29,Moon_Parent,Uranus,3,2025-11-19 11:30:13.909954
4565,24,Planet_Type,Gas Giant,3,2025-11-23 23:11:51.450309
4566,26,Planet_Type,Gas Giant,2,2025-11-26 17:33:11.365242
4567,15,Planet_Type,Terrestrial,5,2025-11-05 15:02:46.911242
4568,28,Planet_Type,Terrestrial,2,2025-11-14 16:12:37.042454
4569,1,Moon_Parent,Jupiter,3,2025-11-24 20:13:46.920722
4570,98,Moon_Parent,Saturn,1,2025-11-21 20:04:00.034212
4571,38,Planet_Type,Terrestrial,4,2025-11-19 16:13:39.102252
4572,62,Star_Type,G,1,2025-11-08 09:33:00.355597
4573,34,Planet_Type,Gas Giant,3,2025-11-24 17:21:43.805979
4574,91,Moon_Parent,Uranus,4,2025-11-21 15:03:46.971200
4575,17,Planet_Type,Terrestrial,4,2025-11-21 21:09:52.213287
4576,12,Planet_Type,Dwarf Planet,5,2025-11-18 14:48:57.951160
4577,44,Moon_Parent,Saturn,1,2025-10-19 18:01:16.457272
4578,87,Star_Type,F,3,2025-11-22 23:56:10.412024
4579,40,Star_Type,M,4,2025-11-26 14:33:13.688015
4580,33,Planet_Type,Ice Giant,4,2025-11-21 06:02:37.909429
4581,43,Moon_Parent,Saturn,4,2025-10-24 16:13:49.641925
4582,13,Planet_Type,Dwarf Planet,5,2025-11-07 16:51:01.124066
4583,9,Star_Type,G,3,2025-11-18 01:53:08.768780
4584,77,Planet_Type,Gas Giant,5,2025-11-25 15:04:34.262236
4585,6,Star_Type,M,5,2025-11-20 17:33:51.312998
4586,62,Planet_Type,Dwarf Planet,5,2025-11-19 15:21:40.011038
4587,69,Planet_Type,Terrestrial,4,2025-11-23 02:35:14.574377
4588,30,Star_Type,F,4,2025-11-23 04:08:14.876429
4589,21,Planet_Type,Terrestrial,5,2025-11-22 10:37:01.605374
4590,99,Planet_Type,Gas Giant,3,2025-11-25 15:55:15.271294
4591,62,Planet_Type,Ice Giant,5,2025-11-21 22:52:26.324653
4592,36,Planet_Type,Terrestrial,3,2025-11-17 05:27:11.333452
4593,4,Star_Type,F,2,2025-11-14 12:03:51.979472
4594,17,Planet_Type,Gas Giant,1,2025-11-18 20:42:51.034984
4595,18,Star_Type,O,4,2025-11-22 09:28:49.196977
4596,40,Planet_Type,Terrestrial,3,2025-11-11 05:21:01.070580
4597,13,Star_Type,A,4,2025-11-10 16:53:37.932876
4598,70,Moon_Parent,Mars,4,2025-11-06 17:23:15.796747
4599,20,Moon_Parent,Mars,1,2025-11-07 13:21:23.285134
4600,73,Planet_Type,Terrestrial,5,2025-11-15 13:55:40.689012
4601,90,Star_Type,F,5,2025-11-19 10:20:46.573122
4602,39,Star_Type,F,4,2025-11-18 09:16:47.506029
4603,97,Planet_Type,Gas Giant,3,2025-11-21 08:41:53.282190
4604,96,Moon_Parent,Saturn,2,2025-11-10 00:36:34.901002
4605,78,Planet_Type,Ice Giant,5,2025-10-13 01:38:17.630800
4606,24,Planet_Type,Terrestrial,1,2025-10-30 18:51:48.950258
4607,66,Star_Type,G,3,2025-11-06 09:37:12.654190
4608,64,Star_Type,F,2,2025-11-08 17:27:33.170660
4609,97,Planet_Type,Terrestrial,4,2025-11-21 05:01:24.027933
4610,93,Star_Type,M,3,2025-11-14 07:57:19.901409
4611,32,Planet_Type,Terrestrial,2,2025-10-21 10:12:03.140104
4612,56,Planet_Type,Gas Giant,5,2025-10-29 09:07:47.866381
4613,3,Star_Type,A,5,2025-11-16 18:25:08.007887
4614,69,Planet_Type,Gas Giant,2,2025-11-22 02:41:30.935208
4615,3,Moon_Parent,Uranus,2,2025-11-20 02:20:28.166092
4616,64,Star_Type,O,5,2025-11-25 12:56:02.998570
4617,10,Star_Type,K,3,2025-11-18 04:02:47.688859
4618,30,Star_Type,G,3,2025-11-20 17:00:07.637831
4619,12,Planet_Type,Terrestrial,3,2025-10-23 11:01:45.524073
4620,50,Moon_Parent,Saturn,2,2025-10-31 02:04:34.407176
4621,37,Planet_Type,Gas Giant,4,2025-11-16 00:57:24.271301
4622,89,Planet_Type,Terrestrial,3,2025-10-27 01:54:45.914145
4623,63,Star_Type,M,2,2025-11-23 04:45:00.200389
4624,18,Star_Type,F,3,2025-10-22 23:10:33.927950
4625,73,Star_Type,A,5,2025-11-24 05:36:32.516051
4626,11,Star_Type,G,2,2025-11-20 07:55:46.435005
4627,3,Planet_Type,Ice Giant,1,2025-11-23 09:22:28.143110
4628,27,Moon_Parent,Neptune,2,2025-11-14 12:38:11.904986
4629,72,Star_Type,K,4,2025-11-25 05:03:06.569849
4630,71,Planet_Type,Terrestrial,5,2025-11-14 07:55:49.310184
4631,72,Star_Type,K,5,2025-11-20 02:33:34.871100
4632,34,Star_Type,B,5,2025-11-19 17:57:01.258178
4633,46,Planet_Type,Gas Giant,4,2025-11-13 15:42:41.483063
4634,46,Star_Type,M,5,2025-11-21 00:58:56.222235
4635,14,Planet_Type,Ice Giant,1,2025-11-19 20:16:00.814976
4636,82,Star_Type,B,3,2025-11-25 05:57:27.289891
4637,20,Planet_Type,Gas Giant,5,2025-11-20 02:34:44.204863
4638,56,Planet_Type,Gas Giant,5,2025-11-26 10:08:25.408133
4639,29,Planet_Type,Ice Giant,4,2025-11-07 16:53:00.584282
4640,44,Star_Type,G,5,2025-10-22 15:09:25.126360
4641,27,Moon_Parent,Saturn,2,2025-11-21 23:58:33.635619
4642,14,Star_Type,A,4,2025-11-15 14:41:13.699337
4643,100,Star_Type,K,4,2025-11-19 15:09:57.174172
4644,14,Star_Type,F,5,2025-11-13 20:00:09.888750
4645,24,Star_Type,K,5,2025-11-25 18:48:25.647993
4646,82,Planet_Type,Ice Giant,2,2025-10-30 19:43:57.903541
4647,17,Moon_Parent,Earth,5,2025-11-26 02:02:22.600128
4648,73,Planet_Type,Dwarf Planet,5,2025-11-26 00:56:00.358961
4649,52,Star_Type,G,3,2025-11-12 08:35:23.131686
4650,85,Planet_Type,Terrestrial,3,2025-11-14 21:35:03.297415
4651,75,Star_Type,O,1,2025-10-11 20:55:20.149209
4652,42,Star_Type,B,4,2025-11-24 10:11:56.348994
4653,70,Moon_Parent,Pluto,5,2025-11-20 20:45:26.714600
4654,78,Planet_Type,Gas Giant,4,2025-11-25 06:49:03.265219
4655,51,Planet_Type,Terrestrial,2,2025-10-12 01:09:20.149209
4656,74,Star_Type,B,5,2025-11-20 00:43:49.000709
4657,1,Moon_Parent,Neptune,5,2025-11-17 14:46:27.601251
4658,12,Star_Type,K,3,2025-11-08 23:10:52.124506
4659,22,Star_Type,K,5,2025-11-10 06:16:58.805873
4660,95,Planet_Type,Dwarf Planet,3,2025-11-19 22:29:40.952725
4661,69,Star_Type,O,3,2025-11-16 13:27:00.284147
4662,79,Star_Type,M,3,2025-11-07 01:39:06.357291
4663,10,Planet_Type,Terrestrial,5,2025-10-12 02:30:20.149209
4664,45,Star_Type,K,5,2025-10-29 05:33:06.264842
4665,79,Planet_Type,Gas Giant,1,2025-11-17 22:08:27.151294
4666,41,Planet_Type,Ice Giant,5,2025-11-02 15:33:49.606454
4667,88,Star_Type,A,4,2025-11-23 23:03:08.826222
4668,1,Planet_Type,Terrestrial,2,2025-11-19 15:07:59.636703
4669,21,Planet_Type,Dwarf Planet,3,2025-11-25 13:31:21.432328
4670,11,Planet_Type,Ice Giant,3,2025-11-15 22:16:52.633113
4671,86,Planet_Type,Gas Giant,5,2025-10-24 20:32:13.414455
4672,35,Star_Type,M,4,2025-10-17 00:16:56.403961
4673,17,Planet_Type,Dwarf Planet,3,2025-11-11 01:12:42.178590
4674,63,Moon_Parent,Neptune,3,2025-11-14 19:41:19.271556
4675,4,Moon_Parent,Jupiter,2,2025-11-18 16:53:43.754287
4676,63,Planet_Type,Ice Giant,4,2025-10-27 15:13:58.583397
4677,93,Planet_Type,Ice Giant,5,2025-10-25 23:35:52.497298
4678,60,Moon_Parent,Uranus,3,2025-11-09 04:45:28.146885
4679,9,Planet_Type,Terrestrial,3,2025-11-19 05:36:33.116497
4680,4,Moon_Parent,Earth,3,2025-10-19 12:35:05.350158
4681,6,Planet_Type,Gas Giant,1,2025-10-26 04:41:33.502527
4682,13,Star_Type,A,4,2025-11-25 22:01:03.946531
4683,29,Planet_Type,Dwarf Planet,3,2025-11-25 06:47:31.776366
4684,20,Moon_Parent,Pluto,5,2025-11-19 05:38:50.118671
4685,38,Planet_Type,Gas Giant,3,2025-11-13 06:07:49.437776
4686,48,Star_Type,O,4,2025-11-11 03:36:42.736750
4687,58,Star_Type,F,2,2025-11-24 04:32:21.973226
4688,92,Star_Type,G,2,2025-11-24 00:33:05.841712
4689,56,Star_Type,B,5,2025-11-16 07:23:58.657458
4690,15,Planet_Type,Terrestrial,2,2025-11-07 03:24:40.892749
4691,99,Planet_Type,Gas Giant,3,2025-11-18 20:45:37.039482
4692,83,Star_Type,F,3,2025-11-20 22:37:56.217889
4693,89,Star_Type,F,2,2025-11-21 19:37:11.726024
4694,61,Planet_Type,Ice Giant,4,2025-11-23 10:10:32.244369
4695,88,Star_Type,M,3,2025-11-25 17:12:51.045496
4696,42,Star_Type,F,3,2025-11-09 15:28:03.805905
4697,42,Planet_Type,Ice Giant,5,2025-11-25 04:04:19.578569
4698,70,Star_Type,K,1,2025-11-10 00:50:18.738681
4699,54,Moon_Parent,Earth,2,2025-10-31 08:49:12.000657
4700,87,Planet_Type,Terrestrial,2,2025-11-18 15:31:48.227399
4701,32,Planet_Type,Gas Giant,4,2025-11-10 00:11:12.631874
4702,80,Planet_Type,Gas Giant,5,2025-11-25 12:00:09.405997
4703,51,Star_Type,A,5,2025-11-21 18:02:48.809455
4704,5,Star_Type,F,5,2025-11-12 08:31:56.375101
4705,80,Planet_Type,Ice Giant,1,2025-11-18 10:06:38.503544
4706,23,Moon_Parent,Pluto,4,2025-11-26 02:30:47.712832
4707,11,Planet_Type,Gas Giant,2,2025-11-22 11:26:39.104768
4708,69,Star_Type,O,4,2025-10-25 04:03:58.005285
4709,78,Planet_Type,Terrestrial,1,2025-10-21 15:30:15.508100
4710,33,Star_Type,M,4,2025-11-04 02:25:44.460663
4711,1,Planet_Type,Gas Giant,1,2025-11-22 22:16:39.583908
4712,93,Star_Type,A,3,2025-11-09 21:51:15.324078
4713,63,Planet_Type,Terrestrial,5,2025-11-17 05:34:17.942041
4714,20,Planet_Type,Terrestrial,5,2025-11-25 23:45:56.233153
4715,5,Star_Type,A,1,2025-11-06 10:56:45.846370
4716,55,Planet_Type,Ice Giant,3,2025-11-13 00:03:23.420499
4717,47,Planet_Type,Ice Giant,4,2025-11-23 19:47:12.848695
4718,92,Star_Type,B,5,2025-11-25 14:58:06.258944
4719,75,Star_Type,O,2,2025-11-20 13:06:30.393824
4720,5,Moon_Parent,Pluto,4,2025-11-20 16:52:56.421662
4721,46,Moon_Parent,Earth,4,2025-11-18 10:40:27.082129
4722,75,Star_Type,A,1,2025-11-18 06:45:32.373029
4723,17,Star_Type,M,3,2025-11-05 15:50:18.462130
4724,49,Planet_Type,Dwarf Planet,2,2025-10-31 08:40:44.458312
4725,39,Star_Type,A,4,2025-11-25 03:07:25.313105
4726,2,Star_Type,O,4,2025-11-03 13:05:54.141434
4727,7,Star_Type,K,2,2025-11-08 22:04:52.798259
4728,42,Planet_Type,Terrestrial,4,2025-11-19 22:28:02.863694
4729,51,Star_Type,O,1,2025-11-17 02:46:12.356755
4730,20,Star_Type,G,4,2025-11-17 23:43:18.620793
4731,52,Planet_Type,Gas Giant,3,2025-11-13 05:36:00.303567
4732,82,Star_Type,G,5,2025-10-12 06:38:20.154216
4733,100,Star_Type,K,3,2025-11-22 04:51:55.933337
4734,99,Planet_Type,Terrestrial,5,2025-10-19 06:29:33.621842
4735,41,Planet_Type,Gas Giant,2,2025-11-16 19:12:16.060841
4736,78,Planet_Type,Terrestrial,4,2025-11-24 17:39:07.015275
4737,89,Star_Type,A,5,2025-11-14 12:20:56.407924
4738,77,Planet_Type,Terrestrial,4,2025-11-22 16:33:16.304178
4739,85,Star_Type,O,2,2025-11-17 23:53:33.431647
4740,67,Star_Type,K,3,2025-11-20 17:16:08.146989
4741,12,Star_Type,F,3,2025-11-22 01:34:23.100535
4742,88,Moon_Parent,Earth,4,2025-11-24 13:14:46.384732
4743,11,Planet_Type,Dwarf Planet,5,2025-10-12 02:18:20.154216
4744,38,Planet_Type,Ice Giant,2,2025-10-22 17:35:39.130112
4745,36,Planet_Type,Terrestrial,2,2025-11-22 18:38:41.223413
4746,52,Star_Type,F,3,2025-11-23 22:25:37.756142
4747,64,Star_Type,A,4,2025-11-25 07:05:09.520513
4748,96,Planet_Type,Dwarf Planet,4,2025-11-26 08:20:51.031639
4749,18,Planet_Type,Terrestrial,3,2025-11-16 08:34:25.384298
4750,12,Star_Type,B,2,2025-11-23 17:50:07.024278
4751,56,Star_Type,O,5,2025-11-21 17:44:38.559993
4752,28,Planet_Type,Ice Giant,4,2025-11-13 14:13:13.227783
4753,92,Planet_Type,Gas Giant,2,2025-11-21 12:53:55.906874
4754,79,Star_Type,B,3,2025-11-11 05:20:04.532680
4755,83,Star_Type,F,3,2025-10-11 22:38:20.155216
4756,61,Planet_Type,Terrestrial,2,2025-10-29 17:18:14.150662
4757,10,Star_Type,A,1,2025-11-18 13:08:45.631357
4758,85,Star_Type,F,5,2025-11-15 17:55:03.921687
4759,13,Planet_Type,Dwarf Planet,3,2025-11-20 15:37:54.187812
4760,73,Planet_Type,Terrestrial,3,2025-11-23 13:23:20.529181
4761,81,Planet_Type,Ice Giant,4,2025-11-22 13:31:06.213607
4762,60,Star_Type,G,5,2025-11-25 04:31:14.627799
4763,32,Planet_Type,Terrestrial,2,2025-11-16 15:21:31.852593
4764,59,Planet_Type,Terrestrial,5,2025-11-20 02:51:59.000191
4765,80,Planet_Type,Dwarf Planet,1,2025-11-24 21:37:00.972314
4766,65,Planet_Type,Dwarf Planet,3,2025-11-25 07:29:09.960492
4767,82,Planet_Type,Ice Giant,5,2025-11-14 15:39:56.421357
4768,63,Star_Type,O,2,2025-11-21 16:00:00.610179
4769,29,Star_Type,G,2,2025-11-12 12:11:56.621169
4770,5,Star_Type,A,3,2025-11-24 07:16:25.137211
4771,92,Planet_Type,Terrestrial,3,2025-10-20 00:36:39.598041
4772,58,Planet_Type,Dwarf Planet,1,2025-11-02 01:54:50.521153
4773,28,Star_Type,F,4,2025-11-22 03:00:31.560279
4774,23,Star_Type,A,3,2025-11-01 19:53:27.628071
4775,35,Planet_Type,Dwarf Planet,2,2025-11-21 01:32:51.839158
4776,93,Planet_Type,Ice Giant,5,2025-11-20 05:20:17.444007
4777,86,Planet_Type,Gas Giant,5,2025-10-12 11:15:20.156215
4778,70,Moon_Parent,Pluto,4,2025-11-11 02:15:42.214025
4779,97,Planet_Type,Dwarf Planet,3,2025-11-23 08:51:28.335090
4780,58,Planet_Type,Gas Giant,3,2025-11-24 17:45:40.027723
4781,8,Star_Type,F,5,2025-11-17 00:45:50.224366
4782,79,Star_Type,A,3,2025-11-25 06:31:01.040808
4783,24,Moon_Parent,Saturn,5,2025-11-22 11:20:02.261892
4784,74,Planet_Type,Ice Giant,4,2025-11-17 07:25:01.227358
4785,57,Star_Type,M,2,2025-11-12 18:58:11.782362
4786,54,Star_Type,F,5,2025-11-20 12:37:00.372604
4787,61,Planet_Type,Gas Giant,2,2025-11-23 18:53:35.372944
4788,30,Moon_Parent,Pluto,1,2025-11-20 11:03:21.278480
4789,15,Star_Type,K,4,2025-11-06 13:03:31.039052
4790,11,Planet_Type,Dwarf Planet,2,2025-11-18 15:56:13.782506
4791,55,Planet_Type,Gas Giant,2,2025-11-16 03:51:29.692824
4792,45,Planet_Type,Terrestrial,2,2025-11-01 09:14:23.148350
4793,28,Planet_Type,Ice Giant,5,2025-10-14 00:07:19.955423
4794,16,Star_Type,K,4,2025-11-08 05:10:11.565224
4795,39,Moon_Parent,Uranus,5,2025-11-21 23:33:18.374471
4796,88,Moon_Parent,Earth,3,2025-11-07 10:06:58.477506
4797,72,Star_Type,K,1,2025-11-21 11:34:56.029619
4798,91,Star_Type,A,1,2025-11-20 13:09:39.470457
4799,18,Star_Type,M,3,2025-10-14 23:25:31.719794
4800,11,Moon_Parent,Mars,4,2025-11-24 03:42:50.839396
4801,60,Planet_Type,Ice Giant,4,2025-10-18 01:26:02.952313
4802,5,Star_Type,K,1,2025-11-23 21:40:44.161871
4803,18,Planet_Type,Dwarf Planet,4,2025-11-08 08:46:23.697481
4804,7,Star_Type,A,2,2025-11-23 02:38:10.848882
4805,44,Star_Type,K,1,2025-11-20 05:33:56.480160
4806,87,Star_Type,A,3,2025-11-19 00:25:19.058605
4807,17,Planet_Type,Ice Giant,1,2025-11-18 08:03:34.166601
4808,86,Planet_Type,Terrestrial,3,2025-11-15 21:23:18.963551
4809,86,Planet_Type,Ice Giant,5,2025-11-12 10:42:03.595659
4810,99,Planet_Type,Dwarf Planet,2,2025-11-19 19:29:10.211815
4811,61,Planet_Type,Gas Giant,3,2025-10-17 15:53:07.067116
4812,31,Planet_Type,Dwarf Planet,3,2025-11-12 02:57:34.277426
4813,83,Star_Type,K,5,2025-11-10 01:28:08.498910
4814,42,Star_Type,M,5,2025-11-17 07:45:00.720083
4815,93,Planet_Type,Terrestrial,4,2025-11-21 08:48:51.687592
4816,81,Moon_Parent,Earth,4,2025-10-18 07:56:44.806398
4817,56,Planet_Type,Gas Giant,4,2025-11-11 20:33:58.969097
4818,52,Star_Type,O,3,2025-11-01 03:28:34.751627
4819,31,Star_Type,F,3,2025-11-26 06:22:22.943196
4820,91,Star_Type,K,4,2025-11-24 19:51:48.432227
4821,15,Planet_Type,Ice Giant,5,2025-11-13 15:31:20.232033
4822,2,Star_Type,G,1,2025-10-20 15:41:05.797805
4823,1,Star_Type,M,4,2025-11-24 05:14:09.240907
4824,35,Planet_Type,Gas Giant,5,2025-11-14 21:03:03.046376
4825,19,Planet_Type,Ice Giant,3,2025-11-22 09:07:16.179937
4826,81,Planet_Type,Dwarf Planet,5,2025-11-18 22:13:26.320038
4827,86,Star_Type,K,5,2025-11-12 05:13:08.459254
4828,57,Planet_Type,Ice Giant,2,2025-11-21 17:39:36.675700
4829,33,Star_Type,B,5,2025-11-14 13:13:43.040248
4830,74,Star_Type,K,1,2025-11-02 03:42:22.424938
4831,20,Moon_Parent,Uranus,2,2025-11-22 19:27:23.585303
4832,29,Star_Type,B,3,2025-11-22 10:22:09.595529
4833,57,Star_Type,O,4,2025-11-07 02:00:37.943318
4834,91,Star_Type,G,3,2025-11-24 19:17:54.584970
4835,74,Planet_Type,Dwarf Planet,3,2025-11-14 02:04:07.213190
4836,26,Planet_Type,Ice Giant,3,2025-11-13 20:18:45.814644
4837,78,Star_Type,M,2,2025-11-07 20:18:09.584314
4838,88,Planet_Type,Gas Giant,2,2025-11-22 15:25:25.928289
4839,78,Star_Type,O,5,2025-11-20 20:49:49.348721
4840,10,Star_Type,M,5,2025-11-19 16:31:58.247909
4841,64,Planet_Type,Dwarf Planet,3,2025-11-22 13:35:44.019831
4842,35,Planet_Type,Gas Giant,4,2025-11-10 00:36:06.554475
4843,99,Star_Type,F,5,2025-11-24 08:59:58.961571
4844,5,Planet_Type,Dwarf Planet,3,2025-11-19 03:53:02.026208
4845,19,Planet_Type,Dwarf Planet,2,2025-11-18 08:57:48.707726
4846,9,Star_Type,K,3,2025-11-14 08:53:11.433253
4847,70,Moon_Parent,Earth,4,2025-11-14 00:27:58.049923
4848,22,Moon_Parent,Uranus,5,2025-11-05 02:26:37.431382
4849,92,Planet_Type,Terrestrial,4,2025-11-25 17:50:26.453424
4850,6,Star_Type,K,4,2025-10-22 20:59:45.619975
4851,40,Planet_Type,Dwarf Planet,5,2025-11-23 03:00:25.086809
4852,45,Planet_Type,Dwarf Planet,1,2025-11-21 23:14:28.238653
4853,97,Star_Type,A,3,2025-11-23 20:28:49.607932
4854,76,Star_Type,M,5,2025-10-31 18:50:08.887805
4855,92,Moon_Parent,Jupiter,2,2025-10-14 20:19:11.740974
